Id,SalePrice
1461,130811.67356444214
1462,154348.7349309024
1463,180232.8773295299
1464,183749.92129906363
1465,201012.19575730804
1466,184189.0251002413
1467,167722.53320060336
1468,176809.49935960118
1469,179814.54769763577
1470,122127.44363334935
1471,195794.73225050935
1472,94216.44623038072
1473,98062.12966853614
1474,155272.34338328338
1475,147100.19160519863
1476,382707.4559526576
1477,262955.7955345211
1478,306105.0038118966
1479,287987.4669808248
1480,460802.10411075386
1481,296687.4889176053
1482,204274.15593374762
1483,180335.9794633145
1484,176936.9393585026
1485,172234.7044048215
1486,203646.10063396397
1487,333245.7623438784
1488,256398.53734798532
1489,200651.98714321203
1490,198546.3264962815
1491,191480.77954407688
1492,95039.5720808039
1493,177749.90841394715
1494,297102.8025592005
1495,290315.5011336245
1496,220198.54192696995
1497,190360.01752534008
1498,154943.9326043565
1499,155274.9010554609
1500,152812.86302237224
1501,172026.48619043373
1502,168566.74577974807
1503,305172.3178580863
1504,234392.7810958486
1505,214781.42036497488
1506,193929.88013871186
1507,227534.3500512821
1508,200295.15624447446
1509,165904.76934671556
1510,155538.8159964806
1511,155432.13030877945
1512,173212.13454631966
1513,159955.3871865765
1514,171855.721866746
1515,188320.6305312204
1516,163306.93329767615
1517,156210.61144466646
1518,137690.81613062753
1519,221848.4527198715
1520,139585.8612463981
1521,145040.7880051778
1522,167622.7822020016
1523,115696.4944967614
1524,122723.45537637366
1525,127652.56861188653
1526,129708.0615884655
1527,107667.82633715699
1528,130056.72833752361
1529,141818.95067483987
1530,170298.9239210528
1531,127018.40019556912
1532,107040.34413938675
1533,144369.76679409476
1534,116853.28865342992
1535,167583.81536816154
1536,116305.25615782259
1537,75963.17340223666
1538,192368.07508889807
1539,260970.60620733022
1540,120166.81953177383
1541,150530.98254858056
1542,147306.66702272726
1543,227690.31146365884
1544,77938.06154265176
1545,112937.49204942278
1546,121725.10274084251
1547,133660.49933065334
1548,133093.25526528736
1549,113653.48042673997
1550,144462.5815095986
1551,116981.82078506051
1552,148061.16712741426
1553,144253.6382822733
1554,115303.8389192752
1555,174677.31443939393
1556,91848.91458458209
1557,141777.9586637306
1558,89783.60780578898
1559,121652.2079960873
1560,153600.1905211148
1561,158510.3413998799
1562,127621.40211424683
1563,120693.29648137973
1564,165794.14065259582
1565,158009.79529736933
1566,197364.8481545106
1567,77824.88712211397
